source,raw_name,original_price,discount_price,url,crawled_date
GearVN,Card màn hình Gigabyte GeForce RTX 5060 Windforce Max OC 8GB,11990000,11490000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình Zotac GEFORCE RTX 5050 TWIN EDGE OC 8GB GDDR6,9490000,8990000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình Zotac GEFORCE RTX 3050 TWIN EDGE OC 6GB GDDR6,6890000,6390000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình MSI GeForce RTX 5060 Ventus 2X OC White 8GB,11990000,11490000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình MSI GeForce RTX 5060 Ventus 2X OC 8GB,11990000,10990000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình Zotac GeForce RTX 5060 Ti 16GB Twin Edge OC,16990000,15990000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình Gigabyte GeForce RTX 5060 Eagle Ice OC 8GB,11690000,9990000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình GIGABYTE GeForce RTX 4070 SUPER WINDFORCE OC 12G (GV-N407SWF3OC-12GD),20990000,19490000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình MSI GeForce RTX 5080 16G VENTUS 3X OC White,53990000,49990000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình GIGABYTE GeForce RTX 3060 WINDFORCE OC 12G V2 (GV-N3060WF2OC-12GD),8990000,8590000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình ASUS Dual Radeon RX 6500 XT V2 OC Edition 4GB GDDR6 (DUAL-RX6500XT-O4G-V2),4990000,3790000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình ASUS Dual GeForce RTX 4060 V2 OC Edition 8GB GDDR6 (DUAL-RTX4060-O8G-V2),8990000,8490000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình ASUS Dual Radeon RX 7600 V2 OC Edition 8GB GDDR6 (DUAL-RX7600-O8G-V2),7990000,7790000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình GIGABYTE AORUS GeForce RTX 4080 SUPER XTREME ICE 16G (GV-N408SAORUSX ICE-16GD),59990000,39990000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình ASUS Dual GeForce RTX 3050 6GB GDDR6 (DUAl-RTX3050-6G),5690000,4690000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình ASUS Dual GeForce RTX 3050 OC Edition 6GB (DUAl-RTX3050-O6G),5790000,4790000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình MSI GeForce RTX 3050 VENTUS 2X 6G OC,5990000,4990000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình ASUS Dual GeForce GTX 1650 OC Edition 4GB GDDR6 EVO (DUAL-GTX1650-O4GD6-P-EVO),4190000,3690000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình MSI GeForce RTX 4060 VENTUS 2X WHITE 8G OC,9390000,8990000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình MSI GeForce RTX 3050 VENTUS 2X XS 8G OC,6990000,5990000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình MSI GeForce RTX 4060 VENTUS 2X BLACK 8G OC,9590000,8490000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình MSI GeForce RTX 3060 Ventus 2X OC 12G,8990000,8290000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình ASUS Dual GeForce RTX 3060 OC Edition 12GB V2 (DUAL-RTX3060-O12G-V2),8690000,7890000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,MSI GeForce GTX 1650 SUPER GAMING X 4GB,0,8590000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình SPARKLE Intel Arc B580 TITAN Nox OC 12GB GDDR6,10990000,9690000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình Zotac GeForce RTX 5060 Ti 16GB Twin Edge,15990000,14990000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình Zotac GEFORCE RTX 5060 Ti 8GB TWIN EDGE GDDR7,13490000,12490000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình ZOTAC GAMING GeForce RTX 5070 AMP White Edition (ZT-B50700FQ-10P),19990000,18990000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình Gigabyte GeForce RTX 5060 Eagle OC 8GB,11390000,10890000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình MSI GeForce RTX 5060 Ti Ventus 2X Plus 8GB,14990000,12990000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình MSI GeForce RTX 5060 Gaming Trio OC White 8GB,13990000,12990000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình MSI GeForce RTX 5060 Gaming Trio OC 8GB,13490000,12990000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình ASUS ROG Astral GeForce RTX 5080 16GB GDDR7 OC Edition (ROG-ASTRAL-RTX5080-O16G-GAMING) White Edition,54990000,53990000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình ASUS Dual GeForce RTX 5070 12GB GDDR7 OC Edition,20490000,19990000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình Zotac GeForce RTX 5060 Twin Edge OC 8GB,9990000,9690000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình MSI GeForce RTX 5060 Shadow 2X OC 8GB,10490000,9890000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình MSI GeForce RTX 5050 Gaming OC 8GB,8990000,8790000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình MSI GeForce RTX 5050 Ventus 2X OC 8GB,8590000,8390000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình MSI GeForce RTX 5050 Shadow 2X OC 8GB,7890000,7490000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình ASUS GeForce RTX 5050 Dual 8GB,8290000,7890000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình ASUS GeForce RTX 5050 Dual OC 8GB,9290000,7490000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình ASUS GeForce RTX 5050 Prime OC 8GB,9890000,8690000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình ASUS GeForce RTX 5050 Prime 8GB,9590000,9390000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình ASUS ROG Astral GeForce RTX 5090 32GB GDDR7 OC White Edition (ROG-ASTRAL-RTX5090-O32G-GAMING-WHITE),114990000,102990000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình Gigabyte GeForce RTX 5050 Gaming OC 8GB,9490000,8890000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình Gigabyte GeForce RTX 5050 Windforce OC 8GB,8690000,8390000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình MSI GeForce RTX 5070 Ti 16G GAMING TRIO OC,31990000,29490000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình MSI GeForce RTX 5070 Ti 16G MLG EDITION,0,32990000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình ASUS ROG Astral GeForce RTX 5080 16GB GDDR7 Hatsune Miku Edition,0,54120000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình MSI GeForce RTX 5070 Ti 16G GAMING TRIO OC White,33990000,32490000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình Gigabyte GeForce RTX 5060 Windforce OC 8GB,10990000,10490000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình Gigabyte GeForce RTX 5060 Windforce 8GB,0,9990000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình GIGABYTE Radeon RX 9070 GAMING OC 16G (GV-R9070GAMING OC-16GD),22990000,19990000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình ASUS Prime Radeon RX 9070 XT OC Edition 16GB GDDR6 (PRIME-RX9070XT-O16G),24990000,23490000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình MSI GeForce RTX 3050 VENTUS 2X E 6G OC,5990000,4890000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình MSI GeForce RTX 5090 32G VENTUS 3X OC,88990000,79990000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình MSI GeForce RTX 4070 SUPER 12G GAMING SLIM WUKONG EDITION,0,20490000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình ASUS TUF Gaming GeForce RTX 4090 24GB GDDR6X OG OC Edition (TUF-RTX4090-O24G-OG-GAMING),66990000,62990000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình ASUS PRIME GeForce RTX 4060 Ti 8GB GDDR6 OC Edition (PRIME-RTX4060TI-O8G),0,12990000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình ASUS Dual GeForce RTX 4060 Ti EVO OC Edition 16GB GDDR6 (DUAL-RTX4060TI-O16G-EVO),15990000,14990000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình ASUS Dual Radeon RX 6600 V3 8GB GDDR6 (DUAL-RX6600-8G-V3),5990000,5490000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình MSI GeForce RTX 4060 Ti VENTUS 3X E 8G OC,14990000,13990000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình ASUS TUF Gaming GeForce RTX 4070 Ti SUPER BTF White OC Edition 16GB GDDR6X (TUF-RTX4070TIS-O16G-BTF-WHITE),31990000,29490000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình GIGABYTE GeForce RTX 3050 WINDFORCE OC 6G (GV-N3050WF2OCV2-6GD),7490000,6790000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình ASUS ProArt GeForce RTX 4070 Ti SUPER 16GB GDDR6X OC Edition (PROART-RTX4070TIS-O16G),29990000,29190000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình GIGABYTE GeForce RTX 3050 EAGLE OC 6G (GV-N3050EAGLE OC-6GD),5990000,5090000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình MSI GeForce RTX 4070 VENTUS 3X E 12G OC,18990000,17390000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình GIGABYTE GeForce RTX 4070 Ti GAMING OC V2 12GB (GV-N407TGAMING OCV2-12GD),0,27990000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình MSI GeForce RTX 4070 SUPER 12G VENTUS 2X OC,0,19490000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình GIGABYTE GeForce RTX 4070 SUPER EAGLE OC 12G (GV-N407SEAGLE OC-12GD),0,21490000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình GIGABYTE GeForce RTX 4090 WINDFORCE V2 24G (GV-N4090WF3V2-24GD),0,59990000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình MSI GeForce RTX 4070 GAMING X SLIM 12G,20990000,17990000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình MSI GeForce RTX 4070 Ti GAMING X SLIM 12G,27990000,24990000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình Colorful GeForce GTX 1660 SUPER NB 6G V2-V,5690000,5190000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình Colorful GeForce GTX 1650 EX 4GD6-V,4490000,3790000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình GIGABYTE GeForce RTX 4070 AERO OC V2 12GB (GV-N4070AERO OCV2-12GD),0,19290000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình Colorful GeForce RTX 4070 Ti NB EX-V 12GB 3 Fan,22190000,19990000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình GIGABYTE GeForce RTX 4060 WINDFORCE OC 8G,9490000,9290000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình ASUS Dual GeForce GTX 1650 4GB GDDR6 EVO (DUAL-GTX1650-4GD6-P-EVO),4990000,3690000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình GIGABYTE GeForce RTX 4060 Ti AERO OC 16G (GV-N406TAERO OC-16GD),0,15990000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình MSI GeForce GTX 1650 4GB D6 VENTUS XS OCV3,4190000,3790000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình ASUS TUF Gaming GeForce GTX 1650 V2 OC Edition 4GB GDDR6 (TUF-GTX1650-O4GD6-P-V2-GAMING),5990000,3890000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình ASUS ProArt GeForce RTX 4060 OC edition 8GB (PROART-RTX4060-O8G),11990000,10990000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình ASUS ROG Strix GeForce RTX 4090 24GB GDDR6X OC EVA-02 Edition,0,61990000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình MSI GeForce RTX 4070 GAMING X SLIM WHITE 12G,0,19390000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình ASUS ROG Matrix GeForce RTX 4090 Platinum 24GB GDDR6X,107000000,98990000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình ASUS ProArt GeForce RTX 4060 Ti OC edition 16GB (PROART-RTX4060TI-O16G),15990000,15490000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình GIGABYTE GeForce RTX 3050 WINDFORCE 8G (GV-N3050WF2-8GD),6490000,5790000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình ASUS ROG Strix LC GeForce RTX 4090 24GB GDDR6X OC Edition (ROG-STRIX-LC-RTX4090-O24G),60990000,59990000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình GIGABYTE GeForce RTX 4060 EAGLE OC 8G,9990000,9390000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình GIGABYTE GeForce RTX 4060 AERO OC 8G,11990000,10990000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình MSI GeForce GTX 1650 Ventus XS 4GB OC V1 D6,3990000,3790000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình INNO3D GeForce GTX 1660 Super Twin 2X 6GB DDR6 (N166S2-06D6),0,12990000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình GIGABYTE GeForce GTX 1660 Super Gaming 6G (GV-N166SGAMING-6GD),0,14490000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình ASUS TUF Gaming GeForce GTX 1660 Super 6GB GDDR6 (TUF-GTX1660S-6G-GAMING),0,5090000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình ASUS TUF Gaming GeForce GTX 1650 4GB D6 (TUF-GTX1650-4GD6-GAMING),7990000,4390000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình ASUS TUF Gaming X3 GeForce GTX 1660 Super 6GB (TUF-3-GTX1660S-6G-GAMING),0,5690000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình MSI GeForce RTX 3060 Ti Ventus 3X 8G OC (LHR),18490000,12200000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình MSI GeForce RTX 3060 Ti Ventus 3X 8G (LHR),17990000,13790000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình MSI GeForce RTX 3060 Ti Ventus 2X 8G OC (LHR),16990000,13490000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình MSI GeForce RTX 3060 Gaming X Trio 12G (LHR),0,100000000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình MSI GeForce GTX 1660 Super Ventus OC 6GB,0,13990000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình MSI GeForce GTX 1660 Super Gaming Z 6GB Plus,0,14990000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình GIGABYTE GeForce RTX 3060 Ti GAMING OC 8G (GV-N306TGAMING-OC-8GD),17990000,11990000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình GIGABYTE GeForce RTX 3060 Ti EAGLE OC 8G (GV-N306TEAGLE-OC-8GD),11490000,10690000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình GIGABYTE AORUS GeForce RTX 3060 Ti Master 8G (GV-N306TAORUS-M-8GD),19990000,15990000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình GIGABYTE GeForce RTX 3060 Ti GAMING OC PRO 8G (GV-N306TGAMINGOC-PRO-8GD),18990000,14990000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình ASUS ROG Strix GeForce RTX 3060 Ti Gaming OC Edition 8GB V2 (ROG-STRIX-RTX3060TI-O8G-V2-GAMING),17990000,12990000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình ASUS ROG Strix GeForce RTX 3060 Ti Gaming 8GB V2 (ROG-STRIX-RTX3060TI-8G-V2-GAMING),15490000,14990000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình ASUS KO GeForce RTX 3060 Ti OC Edition 8GB V2 (KO-RTX3060TI-O8G-V2-GAMING),0,13990000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình ASUS KO GeForce RTX 3060 Ti 8GB V2 (KO-RTX3060TI-8G-V2-GAMING),0,13690000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình ASUS Dual GeForce RTX 3060 Ti OC Edition 8GB V2 (DUAL-RTX3060TI-O8G-V2),15490000,10990000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình ASUS Dual GeForce RTX 3060 Ti 8GB V2 (DUAL-RTX3060TI-8G-V2),14990000,12990000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình GIGABYTE GeForce RTX 3060 GAMING OC 12G (LHR) (GV-N3060GAMING-OC-12GD),9990000,8090000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình GIGABYTE GeForce RTX 2060 D6 6G (GV-N2060D6-6GD),9990000,6290000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình ASUS TUF Gaming GeForce GTX 1650 OC 4GB D6 (TUF-GTX1650-O4GD6-GAMING),0,4490000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình ASUS Phoenix GeForce GTX 1660 6GB,10990000,10690000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình ASUS TUF Gaming X3 GeForce GTX 1660 Super ZAKU II EDITION 6GB,0,10690000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình MSI GeForce GTX 1650 D6 Ventus XS 4GB,6990000,3890000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình MSI GeForce GTX 1650 D6 Gaming X 4GB,8490000,7690000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình MSI GeForce GTX 1650 D6 Aero ITX 4G OC,0,6990000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình Leadtek WinFast GTX 1660 Super Hurricane 6G,14990000,7890000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình GIGABYTE GeForce GTX 1650 D6 WINDFORCE 4G (GV-N1656WF2-4GD),0,7390000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình GIGABYTE GeForce GTX 1660 Super Mini ITX OC 6G (GV-N166SIXOC-6GD),0,13290000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình MSI GeForce GTX 1650 D6 Ventus XS 4GB OC V2,7490000,6990000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình ASUS Phoenix GeForce GTX 1660 Super OC edition 6GB (PH-GTX1660S-O6G),0,13290000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
GearVN,Card màn hình ASUS Phoenix GeForce GTX 1650 OC 4GB GDDR6 (PH-GTX1650-O4GD6),7690000,6990000,https://gearvn.com/collections/vga-card-man-hinh,08/05/2026 09:28:01
